product_series,state_abbr,form_name,file_name,new_business,customer_service,individual_plan,group_plan,standard,order,download_page,description,,,,
"Term Alabama	1597-NI	1597-NI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,0,0,"	Life Insurance Buyer's Guide",,,,,,,
"Term NM	6420-NM	6420-NM.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,686,686,"	Life Insurance Application For use in NM Effective 5/13",,,,,,,
"Term NM	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,687,687,"	Trustee Certification",,,,,,,
"Term NM	6482-STD	6482-STD%20REV%2003%2010%20eff%201%2015.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,688,688,"	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.",,,,,,,
"Term NM	6486-STD	6486-STD%20.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,689,689,"	Important Notice: Replacement of Life Insurance or Annuities",,,,,,,
"Term NM	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,690,690,"	Application Submittal Checklist",,,,,,,
"Term NM	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,691,691,"	Military Supplement to Application",,,,,,,
"Term NM	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,692,692,"	Application Overflow Page",,,,,,,
"Term NM	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,693,693,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term NM	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,694,694,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term NM	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,695,695,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term NM	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,696,696,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term NM	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,697,697,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term NC	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,698,698,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term NC	2946-D	2946-D.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,699,699,"	Lifetime Advantage Acceptance & Disclosure Statement",,,,,,,
"Term NC	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,700,700,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term NC	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,701,701,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term NC	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,702,702,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term NC	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,703,703,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term NC	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,704,704,"	Companion Case Transmittal",,,,,,,
"Term NC	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,705,705,"	List Billing Transmittal",,,,,,,
"Term NC	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,706,706,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term NC	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,707,707,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term NC	6420	6420.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,708,708,"	Life Insurance Application For use in CO", ID, MI, MS, NC, SC, SD, TX & WY Effective 5/13
"Term NC	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,709,709,"	Trustee Certification",,,,,,,
"Term NC	6482-STD-NC	6482-STD-NC.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,710,710,"	Verification of Existing Life Insurance or Annuities",,,,,,,
"Term NC	6486-STD	6486-STD%20.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,711,711,"	Important Notice: Replacement of Life Insurance or Annuities",,,,,,,
"Term NC	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,712,712,"	Application Submittal Checklist",,,,,,,
"Term NC	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,713,713,"	Military Supplement to Application",,,,,,,
"Term NC	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,714,714,"	Application Overflow Page",,,,,,,
"Term NC	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,715,715,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term NC	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,716,716,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term NC	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,717,717,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term NC	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,718,718,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term NC	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,719,719,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term ND	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,720,720,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term ND	2946-D	2946-D.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,721,721,"	Lifetime Advantage Acceptance & Disclosure Statement",,,,,,,
"Term ND	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,722,722,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term ND	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,723,723,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term ND	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,724,724,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term ND	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,725,725,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term ND	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,726,726,"	Companion Case Transmittal",,,,,,,
"Term ND	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,727,727,"	List Billing Transmittal",,,,,,,
"Term ND	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,728,728,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term ND	6404-ND	6404-ND.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,729,729,"	HIV Testing Informed Consent",,,,,,,
"Term ND	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,730,730,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term ND	6420-ND	6420-ND.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,731,731,"	Life Insurance Application For use in ND Effective 5/13",,,,,,,
"Term ND	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,732,732,"	Trustee Certification",,,,,,,
"Term ND	6482-STD	6482-STD%20REV%2003%2010%20eff%201%2015.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,733,733,"	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.",,,,,,,
"Term ND	6486-STD	6486-STD%20.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,734,734,"	Important Notice: Replacement of Life Insurance or Annuities",,,,,,,
"Term ND	6487	6487.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,735,735,"	Client Replacement Information Form (CRIF)",,,,,,,
"Term ND	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,736,736,"	Application Submittal Checklist",,,,,,,
"Term ND	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,737,737,"	Military Supplement to Application",,,,,,,
"Term ND	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,738,738,"	Application Overflow Page",,,,,,,
"Term ND	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,739,739,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term ND	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,740,740,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term ND	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,741,741,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term ND	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,742,742,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term ND	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,743,743,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term Ohio	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,744,744,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term Ohio	2946-D	2946-D.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,745,745,"	Lifetime Advantage Acceptance & Disclosure Statement",,,,,,,
"Term Ohio	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,746,746,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term Ohio	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,747,747,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term Ohio	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,748,748,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term Ohio	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,749,749,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term Ohio	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,750,750,"	Companion Case Transmittal",,,,,,,
"Term Ohio	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,751,751,"	List Billing Transmittal",,,,,,,
"Term Ohio	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,752,752,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term Ohio	6404-OH	6404-OH%20Rev.%201108.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,753,753,"	HIV Testing Informed Consent",,,,,,,
"Term Ohio	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,754,754,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term Ohio	6420-OH	6420-OH.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,755,755,"	Life Insurance Application For use in OH",,,,,,,
"Term Ohio	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,756,756,"	Trustee Certification",,,,,,,
"Term Ohio	6466	6466.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,757,757,"	Addendum to Life Application This Ohio Addendum is required when increasing face amounts or when converting a term policy.",,,,,,,
"Term Ohio	6482-STD	6482-STD%20REV%2003%2010%20eff%201%2015.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,758,758,"	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.",,,,,,,
"Term Ohio	6486-STD	6486-STD%20.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,759,759,"	Important Notice: Replacement of Life Insurance or Annuities",,,,,,,
"Term Ohio	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,760,760,"	Application Submittal Checklist",,,,,,,
"Term Ohio	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,761,761,"	Military Supplement to Application",,,,,,,
"Term Ohio	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,762,762,"	Application Overflow Page",,,,,,,
"Term Ohio	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,763,763,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term Ohio	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,764,764,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Ohio	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,765,765,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Ohio	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,766,766,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term Ohio	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,767,767,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term Oklahoma	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,768,768,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term Oklahoma	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,769,769,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term Oklahoma	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,770,770,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term Oklahoma	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,771,771,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term Oklahoma	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,772,772,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term Oklahoma	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,773,773,"	Companion Case Transmittal",,,,,,,
"Term Oklahoma	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,774,774,"	List Billing Transmittal",,,,,,,
"Term Oklahoma	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,775,775,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term Oklahoma	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,776,776,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term Oklahoma	6420-OK	6420-OK.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,777,777,"	Life Insurance Application For use in OK Effective 5/13",,,,,,,
"Term Oklahoma	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,778,778,"	Trustee Certification",,,,,,,
"Term Oklahoma	6482-STD	6482-STD%20REV%2003%2010%20eff%201%2015.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,779,779,"	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.",,,,,,,
"Term Oklahoma	6486-OK	6486-OK%20Rev_Jan%202008.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,780,780,"	Notice to Applicant Regarding Replacement",,,,,,,
"Term Oklahoma	6487	6487.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,781,781,"	Client Replacement Information Form (CRIF)",,,,,,,
"Term Oklahoma	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,782,782,"	Application Submittal Checklist",,,,,,,
"Term Oklahoma	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,783,783,"	Military Supplement to Application",,,,,,,
"Term Oklahoma	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,784,784,"	Application Overflow Page",,,,,,,
"Term Oklahoma	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,785,785,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term Oklahoma	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,786,786,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Oklahoma	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,787,787,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Oklahoma	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,788,788,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term Oklahoma	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,789,789,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term Oregon	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,790,790,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term Oregon	2946-D	2946-D.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,791,791,"	Lifetime Advantage Acceptance & Disclosure Statement",,,,,,,
"Term Oregon	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,792,792,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term Oregon	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,793,793,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term Oregon	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,794,794,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term Oregon	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,795,795,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term Oregon	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,796,796,"	Companion Case Transmittal",,,,,,,
"Term Oregon	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,797,797,"	List Billing Transmittal",,,,,,,
"Term Oregon	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,798,798,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term Oregon	6404-OR	6404-OR.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,799,799,"	HIV Testing Informed Consent",,,,,,,
"Term Oregon	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,800,800,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term Oregon	6420-OR	6420-OR.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,801,801,"	Life Insurance Application For use in OR",,,,,,,
"Term Oregon	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,802,802,"	Trustee Certification",,,,,,,
"Term Oregon	6482-STD	6482-STD%20REV%2003%2010%20eff%201%2015.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,803,803,"	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.",,,,,,,
"Term Oregon	6486-STD	6486-STD%20.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,804,804,"	Important Notice: Replacement of Life Insurance or Annuities",,,,,,,
"Term Oregon	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,805,805,"	Application Submittal Checklist",,,,,,,
"Term Oregon	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,806,806,"	Military Supplement to Application",,,,,,,
"Term Oregon	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,807,807,"	Application Overflow Page",,,,,,,
"Term Oregon	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,808,808,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term Oregon	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,809,809,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Oregon	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,810,810,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
